trainee_id,trainee_name,date,post_count,reposts_sum,comments_sum,likes_sum
chuang2021_086,李泰龙,2021-02-25,6,6,121,1316
chuang2021_086,李泰龙,2021-02-26,3,0,6,5
chuang2021_086,李泰龙,2021-02-27,8,241,1925,19432
chuang2021_086,李泰龙,2021-03-09,3,1,7,27
chuang2021_086,李泰龙,2021-03-10,3,0,4,5
chuang2021_086,李泰龙,2021-03-11,7,4,23,54
chuang2021_086,李泰龙,2021-03-12,1,0,0,0
chuang2021_086,李泰龙,2021-03-13,3,0,1,7
chuang2021_086,李泰龙,2021-03-15,7,60,515,3870
chuang2021_086,李泰龙,2021-03-16,2,0,0,1
chuang2021_086,李泰龙,2021-03-17,3,1,0,4
chuang2021_086,李泰龙,2021-03-18,4,0,2,27
chuang2021_086,李泰龙,2021-03-19,8,1,6,16
chuang2021_086,李泰龙,2021-03-20,2,0,0,2
chuang2021_086,李泰龙,2021-03-21,9,2,19,107
chuang2021_086,李泰龙,2021-03-23,1,1,8,46
chuang2021_086,李泰龙,2021-03-26,1,0,0,0
chuang2021_086,李泰龙,2021-03-27,3,0,1,20
chuang2021_086,李泰龙,2021-03-28,2,0,3,3
chuang2021_086,李泰龙,2021-03-29,1,0,0,0
chuang2021_086,李泰龙,2021-03-30,3,0,3,5
chuang2021_086,李泰龙,2021-04-01,1,0,0,2
chuang2021_086,李泰龙,2021-04-03,2,255,1386,24562
chuang2021_086,李泰龙,2021-04-04,2,0,0,1
chuang2021_086,李泰龙,2021-04-05,1,0,9,58
chuang2021_086,李泰龙,2021-04-07,2,0,0,4
chuang2021_086,李泰龙,2021-04-09,2,0,3,4
chuang2021_086,李泰龙,2021-04-11,2,0,5,1
chuang2021_086,李泰龙,2021-04-12,3,0,7,15
chuang2021_086,李泰龙,2021-04-13,1,0,0,0
chuang2021_086,李泰龙,2021-04-17,1,0,2,14
chuang2021_086,李泰龙,2021-04-18,1,0,0,0
chuang2021_086,李泰龙,2021-04-21,1,0,2,3
chuang2021_086,李泰龙,2021-04-22,1,0,0,1
chuang2021_086,李泰龙,2021-04-23,1,0,1,1
chuang2021_086,李泰龙,2021-04-24,2,5,15,62
chuang2021_087,隅田隼平,2021-02-24,1,0,2,4
chuang2021_087,隅田隼平,2021-02-25,3,0,4,8
chuang2021_087,隅田隼平,2021-02-27,15,713,2335,24674
chuang2021_087,隅田隼平,2021-03-10,6,0,3,6
chuang2021_087,隅田隼平,2021-03-11,4,0,1,6
chuang2021_087,隅田隼平,2021-03-12,5,0,3,6
chuang2021_087,隅田隼平,2021-03-13,4,5,43,175
chuang2021_087,隅田隼平,2021-03-18,1,26,78,1344
chuang2021_087,隅田隼平,2021-03-19,8,92,315,5724
chuang2021_087,隅田隼平,2021-03-20,8,1,5,35
chuang2021_087,隅田隼平,2021-03-22,2,8,6,46
chuang2021_087,隅田隼平,2021-03-23,1,0,0,0
chuang2021_087,隅田隼平,2021-03-24,4,0,2,24
chuang2021_087,隅田隼平,2021-03-25,2,2,4,50
chuang2021_087,隅田隼平,2021-03-26,1,0,0,0
chuang2021_087,隅田隼平,2021-03-27,2,787,1159,6762
chuang2021_087,隅田隼平,2021-03-30,1,1,1,9
chuang2021_087,隅田隼平,2021-03-31,2,5,3,17
chuang2021_087,隅田隼平,2021-04-02,3,0,1,25
chuang2021_087,隅田隼平,2021-04-04,1,0,2,16
chuang2021_087,隅田隼平,2021-04-05,1,2,3,5
chuang2021_087,隅田隼平,2021-04-06,1,0,1,0
chuang2021_087,隅田隼平,2021-04-09,1,0,0,2
chuang2021_087,隅田隼平,2021-04-11,7,139,579,2909
chuang2021_087,隅田隼平,2021-04-12,2,0,3,10
chuang2021_087,隅田隼平,2021-04-13,2,0,2,6
chuang2021_087,隅田隼平,2021-04-14,1,1,3,12
chuang2021_087,隅田隼平,2021-04-15,1,0,7,15
chuang2021_087,隅田隼平,2021-04-17,1,0,0,3
chuang2021_087,隅田隼平,2021-04-18,1,0,0,4
chuang2021_087,隅田隼平,2021-04-21,1,0,0,4
chuang2021_087,隅田隼平,2021-04-22,1,5,7,24
chuang2021_087,隅田隼平,2021-04-23,3,2,13,54
chuang2021_087,隅田隼平,2021-04-24,3,9,17,109
chuang2021_088,徐圣兹,2021-02-25,7,5,76,1187
chuang2021_088,徐圣兹,2021-02-26,7,22,29,149
chuang2021_088,徐圣兹,2021-02-27,11,246,1990,19547
chuang2021_088,徐圣兹,2021-03-12,7,18,39,215
chuang2021_088,徐圣兹,2021-03-13,22,171,279,2934
chuang2021_088,徐圣兹,2021-03-16,6,499,546,9315
chuang2021_088,徐圣兹,2021-03-17,2,0,0,0
chuang2021_088,徐圣兹,2021-03-18,5,0,15,40
chuang2021_088,徐圣兹,2021-03-19,5,19,43,220
chuang2021_088,徐圣兹,2021-03-20,7,213,721,6679
chuang2021_088,徐圣兹,2021-04-01,8,2,11,18
chuang2021_088,徐圣兹,2021-04-02,7,59,1428,24116
chuang2021_088,徐圣兹,2021-04-03,5,12,24,28
chuang2021_088,徐圣兹,2021-04-07,5,7,7,21
chuang2021_088,徐圣兹,2021-04-08,3,8,13,20
chuang2021_088,徐圣兹,2021-04-09,1,0,2,4
chuang2021_088,徐圣兹,2021-04-10,5,5,14,12
chuang2021_088,徐圣兹,2021-04-11,3,7,6,9
chuang2021_088,徐圣兹,2021-04-12,2,10,5,14
chuang2021_088,徐圣兹,2021-04-14,3,5,8,20
chuang2021_088,徐圣兹,2021-04-15,2,9,11,31
chuang2021_088,徐圣兹,2021-04-16,2,8,12,13
chuang2021_088,徐圣兹,2021-04-17,2,10,5,14
chuang2021_088,徐圣兹,2021-04-18,1,10,0,5
chuang2021_088,徐圣兹,2021-04-19,4,11,26,86
chuang2021_088,徐圣兹,2021-04-22,1,7,7,10
chuang2021_088,徐圣兹,2021-04-23,2,5,3,7
chuang2021_088,徐圣兹,2021-04-24,4,11,27,86
chuang2021_089,王泽浩,2021-02-23,1,0,0,0
chuang2021_089,王泽浩,2021-02-24,1,1,4,5
chuang2021_089,王泽浩,2021-02-25,2,1,34,222
chuang2021_089,王泽浩,2021-02-26,5,3,21,92
chuang2021_089,王泽浩,2021-02-27,16,269,2009,20374
chuang2021_089,王泽浩,2021-03-09,8,136,782,15675
chuang2021_089,王泽浩,2021-03-10,2,0,3,2
chuang2021_089,王泽浩,2021-03-11,4,9,30,48
chuang2021_089,王泽浩,2021-03-12,3,1,1,4
chuang2021_089,王泽浩,2021-03-13,4,5,23,41
chuang2021_089,王泽浩,2021-03-15,9,60,515,3871
chuang2021_089,王泽浩,2021-03-16,2,0,0,4
chuang2021_089,王泽浩,2021-03-17,2,0,0,2
chuang2021_089,王泽浩,2021-03-19,7,0,25,57
chuang2021_089,王泽浩,2021-03-25,2,0,0,1
chuang2021_089,王泽浩,2021-03-26,1,0,0,0
chuang2021_089,王泽浩,2021-03-27,3,1,4,20
chuang2021_089,王泽浩,2021-03-30,2,0,0,1
chuang2021_089,王泽浩,2021-03-31,2,0,0,0
chuang2021_089,王泽浩,2021-04-01,3,138,228,2261
chuang2021_089,王泽浩,2021-04-02,3,2,13,39
chuang2021_089,王泽浩,2021-04-03,3,1050,4601,40968
chuang2021_089,王泽浩,2021-04-04,1,0,0,0
chuang2021_089,王泽浩,2021-04-05,1,0,0,0
chuang2021_089,王泽浩,2021-04-07,2,0,1,1
chuang2021_089,王泽浩,2021-04-08,3,0,45,22
chuang2021_089,王泽浩,2021-04-09,1,0,0,0
chuang2021_089,王泽浩,2021-04-10,1,0,0,0
chuang2021_089,王泽浩,2021-04-15,1,0,4,0
chuang2021_089,王泽浩,2021-04-17,1,0,1,2
chuang2021_089,王泽浩,2021-04-18,1,0,1,6
chuang2021_089,王泽浩,2021-04-19,3,0,0,1
chuang2021_089,王泽浩,2021-04-24,1,5,15,60
chuang2021_090,和马,2021-02-27,23,106,360,2718
chuang2021_090,和马,2021-03-13,21,71,253,1191
chuang2021_090,和马,2021-03-20,23,3,16,87
chuang2021_090,和马,2021-04-03,21,7,65,564
chuang2021_090,和马,2021-04-17,18,11,170,879
chuang2021_090,和马,2021-04-24,21,136,518,4571
